idioma;archivo;id;texto
it;confinamiento_geometrico_tiempo.py;041;white
it;confinamiento_geometrico_tiempo.py;042;red
it;confinamiento_geometrico_tiempo.py;043;green
it;confinamiento_geometrico_tiempo.py;044;green
it;confinamiento_geometrico_tiempo.py;045;green
it;confinamiento_geometrico_tiempo.py;046;bold
it;confinamiento_geometrico_tiempo.py;047;GENERAZIONE n=3: dt → Varietà\nCurve con Nodi Generano Geometria
it;confinamiento_geometrico_tiempo.py;048;bold
it;confinamiento_geometrico_tiempo.py;049;tight
it;confinamiento_geometrico_tiempo.py;050;white
it;confinamiento_geometrico_tiempo.py;051;red
it;confinamiento_geometrico_tiempo.py;052;darkred
it;confinamiento_geometrico_tiempo.py;053;δt={t}
it;confinamiento_geometrico_tiempo.py;054;center
it;confinamiento_geometrico_tiempo.py;055;bold
it;confinamiento_geometrico_tiempo.py;056;blue
it;confinamiento_geometrico_tiempo.py;057;blue
it;confinamiento_geometrico_tiempo.py;058;Evoluzione\ntemporale
it;confinamiento_geometrico_tiempo.py;059;blue
it;confinamiento_geometrico_tiempo.py;060;bold
it;confinamiento_geometrico_tiempo.py;061;EVOLUZIONE COMPLETA: dt → δt → Stati n\nConfinamento Quantistico Einstein-VED
it;confinamiento_geometrico_tiempo.py;062;bold
it;confinamiento_geometrico_tiempo.py;063;tight
it;confinamiento_geometrico_tiempo.py;064;white
it;entrelazamiento_geometrico.py;001;"
    Versione finale corretta:
    - Riquadri "
it;entrelazamiento_geometrico.py;002; e 
it;entrelazamiento_geometrico.py;003;" allo stesso livello
    - Design più ampio per accomodare entrambi i riquadri
    - Rispettando la decorazione attuale
    "
it;entrelazamiento_geometrico.py;004;SIMBOLOGIA:\n\n
it;entrelazamiento_geometrico.py;005;🔴 Particella A (45°)\n
it;entrelazamiento_geometrico.py;006;🟢 Particella B (225°)\n
it;entrelazamiento_geometrico.py;007;⚫ Osservatore\n
it;entrelazamiento_geometrico.py;008;▬▬ Connessione geometrica\n
it;entrelazamiento_geometrico.py;009;▬▬ Linee di vista
it;entrelazamiento_geometrico.py;010;round,pad=0.6
it;entrelazamiento_geometrico.py;011;white
it;entrelazamiento_geometrico.py;012;FRONTE D'ONDA
it;entrelazamiento_geometrico.py;013;CHIAVE EINSTEIN-VED:\n\n
it;entrelazamiento_geometrico.py;014;Entrambe le particelle (incluse quelle antipodali)\ncondividono lo stesso spazio-tempo proprio t₀, s₀\n\n
it;entrelazamiento_geometrico.py;015;Perché: dt' → 0 e ds' → 0 alla velocità c\n\n
it;entrelazamiento_geometrico.py;016;t = t₀ + dt' → t₀\n
it;entrelazamiento_geometrico.py;017;s = s₀ + ds' → s₀\n\n
it;entrelazamiento_geometrico.py;018;Nessuna azione a distanza
it;entrelazamiento_geometrico.py;019;round,pad=0.8
it;entrelazamiento_geometrico.py;020;#fffacd
it;entrelazamiento_geometrico.py;021;FONDAMENTO EINSTEIN-VED:\n\n
it;entrelazamiento_geometrico.py;022;Le particelle entangled condividono uno spazio-tempo proprio comune dalla loro origine. 
it;entrelazamiento_geometrico.py;023;Quando viaggiano alla velocità c, i loro differenziali di tempo e spazio propri tendono a zero 
it;entrelazamiento_geometrico.py;024;(dt' → 0, ds' → 0), mantenendole connesse nello stesso istante t₀ e posizione s₀. 
it;entrelazamiento_geometrico.py;025;Questa simultaneità geometrica spiega le correlazioni quantistiche senza violare la relatività.
it;entrelazamiento_geometrico.py;026;round,pad=0.8
it;entrelazamiento_geometrico.py;027;#ffebee
it;entrelazamiento_geometrico.py;028;EQUAZIONI FONDAMENTALI:\n\n
it;entrelazamiento_geometrico.py;029;Per particelle alla velocità c:\n
it;entrelazamiento_geometrico.py;030;• dt' → 0, ds' → 0\n
it;entrelazamiento_geometrico.py;031;• t = t₀ + dt' → t₀\n
it;entrelazamiento_geometrico.py;032;• s = s₀ + ds' → s₀\n\n
it;entrelazamiento_geometrico.py;033;Equazione di campo:\n
it;entrelazamiento_geometrico.py;034;Gₘₙ + Λgₘₙ = (8πG/c⁴)Tₘₙ\n\n
it;entrelazamiento_geometrico.py;035;Simultaneità assoluta nel sistema proprio
it;entrelazamiento_geometrico.py;036;round,pad=0.8
it;entrelazamiento_geometrico.py;037;#f0f8ff
it;entrelazamiento_geometrico.py;038;INTERPRETAZIONE EINSTEIN-VED: L'entanglement quantistico cessa di essere paradossale quando compreso 
it;entrelazamiento_geometrico.py;039;dalla geometria dello spazio-tempo. Particelle generate nello stesso evento condividono un fronte 
it;entrelazamiento_geometrico.py;040;d'onda dove il loro tempo proprio rimane congelato a t₀. Questa simultaneità intrinseca spiega 
it;entrelazamiento_geometrico.py;041;correlazioni perfette senza 'azione spettrale'. La probabilità quantistica riflette la prospettiva 
it;entrelazamiento_geometrico.py;042;limitata dell'osservatore, non proprietà fondamentale.
it;entrelazamiento_geometrico.py;043;round,pad=0.8
it;entrelazamiento_geometrico.py;044;#f5f5f5
it;entrelazamiento_geometrico.py;045;__main__
it;entrelazamiento_geometrico.py;046;🎯 CREAZIONE VERSIONE FINALE CON RIQUADRI ALLO STESSO LIVELLO...
it;entrelazamiento_geometrico.py;047;\n✨ CORREZIONI APPLICATE:
it;entrelazamiento_geometrico.py;048;   • Riquadri 'Fondamento Einstein' e 'Equazioni' allo STESSO LIVELLO
it;entrelazamiento_geometrico.py;049;   • Figura più AMPIA (16x10) per accomodare entrambi
it;entrelazamiento_geometrico.py;050;   • Design bilanciato e simmetrico
it;entrelazamiento_geometrico.py;051;   • Decorazione e colori RISPETTATI
it;entrelazamiento_geometrico.py;052;   • ZERO sovrapposizioni
it;entrelazamiento_geometrico.py;053;ENTANGLEMENT QUANTISTICO: Spiegazione Geometrica Einstein-VED
it;entrelazamiento_geometrico.py;054;bold
it;entrelazamiento_geometrico.py;055;blue
it;entrelazamiento_geometrico.py;056;k--
it;entrelazamiento_geometrico.py;057;equal
it;entrelazamiento_geometrico.py;058;Sistema Interno: Tempo Proprio Condiviso
it;entrelazamiento_geometrico.py;059;bold
it;entrelazamiento_geometrico.py;060;blue
it;entrelazamiento_geometrico.py;061;equal
it;entrelazamiento_geometrico.py;062;Sistema Esterno: Prospettiva Convenzionale
it;entrelazamiento_geometrico.py;063;bold
it;entrelazamiento_geometrico.py;064;left
it;entrelazamiento_geometrico.py;065;center
it;entrelazamiento_geometrico.py;066;bold
it;entrelazamiento_geometrico.py;067;gray
it;entrelazamiento_geometrico.py;068; → 0 e ds
it;entrelazamiento_geometrico.py;069;" → t₀\n""
        ""s = s₀ + ds"
it;entrelazamiento_geometrico.py;070;center
it;entrelazamiento_geometrico.py;071;center
it;entrelazamiento_geometrico.py;072;bold
it;entrelazamiento_geometrico.py;073;orange
it;entrelazamiento_geometrico.py;074; → 0, ds
it;entrelazamiento_geometrico.py;075;center
it;entrelazamiento_geometrico.py;076;center
it;entrelazamiento_geometrico.py;077;italic
it;entrelazamiento_geometrico.py;078;red
it;entrelazamiento_geometrico.py;079; → 0, ds
it;entrelazamiento_geometrico.py;080;" → t₀\n"" 
        ""• s = s₀ + ds"
it;entrelazamiento_geometrico.py;081;center
it;entrelazamiento_geometrico.py;082;center
it;entrelazamiento_geometrico.py;083;bold
it;entrelazamiento_geometrico.py;084;blue
it;entrelazamiento_geometrico.py;085;azione spettrale
it;entrelazamiento_geometrico.py;086;center
it;entrelazamiento_geometrico.py;087;center
it;entrelazamiento_geometrico.py;088;black
it;entrelazamiento_geometrico.py;089;svg
it;entrelazamiento_geometrico.py;090;tight
it;entrelazamiento_geometrico.py;091;white
it;entrelazamiento_geometrico.py;092;Fondamento Einstein
it;entrelazamiento_geometrico.py;093;Equazioni
it;generador_svg.py;001;Funzione radiale stato 1s: R₁₀(r) = 2/a₀^(3/2) exp(-r/a₀)
it;generador_svg.py;002;Funzione radiale stato 2p: R₂₁(r) = (1/2√6)(r/a₀²) exp(-r/2a₀)
it;generador_svg.py;003;Funzione radiale stato 3d: R₃₂(r) = (4/81√30)(r²/a₀^(7/2)) exp(-r/3a₀)
it;generador_svg.py;004;Funzione d'onda completa ψₙℓₘ(r,θ,φ) = Rₙℓ(r)Yℓₘ(θ,φ)
it;generador_svg.py;005;Stato n={n}, ℓ={ell} non implementato
it;generador_svg.py;006;Calcola superficie VED: r(θ,φ) = n²a₀(1 + α|Yℓₘ|)
it;generador_svg.py;007;Verifica corrispondenza tra massimo P(r) e raggio VED
it;generador_svg.py;008;ell
it;generador_svg.py;009;alpha
it;generador_svg.py;010;label
it;generador_svg.py;011;ell
it;generador_svg.py;012;alpha
it;generador_svg.py;013;label
it;generador_svg.py;014;ell
it;generador_svg.py;015;alpha
it;generador_svg.py;016;label
it;generador_svg.py;017;Genera confronto completo Einstein-VED vs Meccanica Quantistica
it;generador_svg.py;018;🔬 CALCOLO CONFRONTO EINSTEIN-VED vs MQ...
it;generador_svg.py;019;ell
it;generador_svg.py;020;alpha
it;generador_svg.py;021;label
it;generador_svg.py;022;round
it;generador_svg.py;023;lightgreen
it;generador_svg.py;024;label
it;generador_svg.py;025;label
it;generador_svg.py;026;__main__
it;generador_svg.py;027;RISULTATI ESATTI EINSTEIN-VED
it;generador_svg.py;028;{res['estado']}: r_VED = {res['r_ved']:.3e} m, 
it;generador_svg.py;029;r_MQ = {res['r_max_mc']:.3e} m, 
it;generador_svg.py;030;Precisione = {res['precision']:.2f}%
it;generador_svg.py;031;✅ CONFRONTO GENERATO - CORRISPONDENZA >99% CONFERMATA
it;generador_svg.py;032;lower
it;generador_svg.py;033;viridis
it;generador_svg.py;034;auto
it;generador_svg.py;035;"Densità |ψ|² - {estado[""label""]}\n(piano Z=0.5Y)"
it;generador_svg.py;036;x (m)
it;generador_svg.py;037;y (m)
it;generador_svg.py;038;red
it;generador_svg.py;039;VED: {r_ved:.2e}m
it;generador_svg.py;040;blue
it;generador_svg.py;041;P(r) MQ
it;generador_svg.py;042;red
it;generador_svg.py;043;VED: {r_ved:.2e} m
it;generador_svg.py;044;Precisione: {precision:.2f}%
it;generador_svg.py;045;"Probabilità Radiale - {estado[""label""]}"
it;generador_svg.py;046;r (m)
it;generador_svg.py;047;P(r) normalizzata
it;generador_svg.py;048;stato
it;generador_svg.py;049;r_ved
it;generador_svg.py;050;r_max_mc
it;generador_svg.py;051;precisione
it;generador_svg.py;052;CONFRONTO EINSTEIN-VED vs MECCANICA QUANTISTICA - CALCOLI ESATTI\n
it;generador_svg.py;053;Raggi deterministici vs distribuzioni probabilistiche
it;generador_svg.py;054;bold
it;generador_svg.py;055;svg
it;generador_svg.py;056;tight
it;generador_svg.py;057;png
it;generador_svg.py;058;tight
it;generador_svg.py;059;stato
it;generador_svg.py;060;r_ved
it;generador_svg.py;061;r_max_mc
it;generador_svg.py;062;precisione
it;graficas_einstein_ved_n4.py;001;#377eb8
it;graficas_einstein_ved_n4.py;002;#4daf4a
it;graficas_einstein_ved_n4.py;003;#e41a1c
it;graficas_einstein_ved_n4.py;004;#f0f0f0
it;graficas_einstein_ved_n4.py;005;✅ Salvato: {filename}
it;graficas_einstein_ved_n4.py;006;round,pad=0.3
it;graficas_einstein_ved_n4.py;007;#ffebee
it;graficas_einstein_ved_n4.py;008;__main__
it;graficas_einstein_ved_n4.py;009;🚀 GENERAZIONE DI TUTTI I GRAFICI EINSTEIN-VED (n=4)...
it;graficas_einstein_ved_n4.py;010;Raggio del Protone: Confronto Esatto Einstein-VED
it;graficas_einstein_ved_n4.py;011;🎯 TUTTI I GRAFICI GENERATI ✅
it;graficas_einstein_ved_n4.py;012;font.size
it;graficas_einstein_ved_n4.py;013;axes.titlesize
it;graficas_einstein_ved_n4.py;014;axes.labelsize
it;graficas_einstein_ved_n4.py;015;xtick.labelsize
it;graficas_einstein_ved_n4.py;016;ytick.labelsize
it;graficas_einstein_ved_n4.py;017;legend.fontsize
it;graficas_einstein_ved_n4.py;018;figure.titlesize
it;graficas_einstein_ved_n4.py;019;Modello Convenzionale ±3σ
it;graficas_einstein_ved_n4.py;020;LHC Sperimentale ±3σ
it;graficas_einstein_ved_n4.py;021;Einstein-VED Deterministico
it;graficas_einstein_ved_n4.py;022;Modello Convenzionale
it;graficas_einstein_ved_n4.py;023;LHC Sperimentale
it;graficas_einstein_ved_n4.py;024;Einstein-VED (n=4)
it;graficas_einstein_ved_n4.py;025;Raggio del Protone (fm)
it;graficas_einstein_ved_n4.py;026;bold
it;graficas_einstein_ved_n4.py;027;upper right
it;graficas_einstein_ved_n4.py;028;svg
it;graficas_einstein_ved_n4.py;029;tight
it;graficas_einstein_ved_n4.py;030;MQ Probabilistica\n(1920s-)
it;graficas_einstein_ved_n4.py;031;Dati LHC\n(2010s-)
it;graficas_einstein_ved_n4.py;032;Einstein-VED\n(2024-)
it;graficas_einstein_ved_n4.py;033;k--
it;graficas_einstein_ved_n4.py;034;Raggio del Protone (fm)
it;graficas_einstein_ved_n4.py;035;Evoluzione Teorica: Dalla Probabilità alla Geometria Deterministica
it;graficas_einstein_ved_n4.py;036;bold
it;graficas_einstein_ved_n4.py;037;Einstein-VED:\nGeometria esatta\nsenza probabilità
it;graficas_einstein_ved_n4.py;038;svg
it;graficas_einstein_ved_n4.py;039;tight
it;graficas_einstein_ved_n4.py;040;tight
it;graficas_einstein_ved_n4.py;041;off
it;graficas_einstein_ved_n4.py;042;Teoria
it;graficas_einstein_ved_n4.py;043;Raggio (fm)
it;graficas_einstein_ved_n4.py;044;Incertezza
it;graficas_einstein_ved_n4.py;045;Precisione
it;graficas_einstein_ved_n4.py;046;Einstein-VED (n=4)
it;graficas_einstein_ved_n4.py;047;{VED_mean:.5f}
it;graficas_einstein_ved_n4.py;048;Deterministico
it;graficas_einstein_ved_n4.py;049;LHC Sperimentale
it;graficas_einstein_ved_n4.py;050;{LHC_mean:.5f}
it;graficas_einstein_ved_n4.py;051;± 0.014 fm
it;graficas_einstein_ved_n4.py;052;Riferimento
it;graficas_einstein_ved_n4.py;053;Modello Convenzionale
it;graficas_einstein_ved_n4.py;054;{MC_mean:.2f}
it;graficas_einstein_ved_n4.py;055;± 0.90 fm
it;graficas_einstein_ved_n4.py;056;Bassa precisione
it;graficas_einstein_ved_n4.py;057;#ffeaea
it;graficas_einstein_ved_n4.py;058;#f0f9e8
it;graficas_einstein_ved_n4.py;059;#e8f4fd
it;graficas_einstein_ved_n4.py;060;center
it;graficas_einstein_ved_n4.py;061;center
it;graficas_einstein_ved_n4.py;062;#dddddd
it;graficas_einstein_ved_n4.py;063;bold
it;graficas_einstein_ved_n4.py;064;Confronto Raggi Protonici - Dati VED Esatti (n=4)
it;graficas_einstein_ved_n4.py;065;bold
it;graficas_einstein_ved_n4.py;066;svg
it;graficas_einstein_ved_n4.py;067;tight
it;graficas_einstein_ved_n4.py;068;Einstein-VED
it;graficas_einstein_ved_n4.py;069;MQ (massimi prob.)
it;graficas_einstein_ved_n4.py;070;Stato Quantistico
it;graficas_einstein_ved_n4.py;071;Raggio (unità di a₀)
it;graficas_einstein_ved_n4.py;072;Raggi Atomici: Valori Esatti vs Probabilistici
it;graficas_einstein_ved_n4.py;073;bold
it;graficas_einstein_ved_n4.py;074;{height:.0f}
it;graficas_einstein_ved_n4.py;075;center
it;graficas_einstein_ved_n4.py;076;bottom
it;graficas_einstein_ved_n4.py;077;1s (MQ)
it;graficas_einstein_ved_n4.py;078;blue
it;graficas_einstein_ved_n4.py;079;2p (MQ)
it;graficas_einstein_ved_n4.py;080;green
it;graficas_einstein_ved_n4.py;081;3d (MQ)
it;graficas_einstein_ved_n4.py;082;red
it;graficas_einstein_ved_n4.py;083;blue
it;graficas_einstein_ved_n4.py;084;Raggio VED 1s
it;graficas_einstein_ved_n4.py;085;green
it;graficas_einstein_ved_n4.py;086;Raggio VED 2p
it;graficas_einstein_ved_n4.py;087;red
it;graficas_einstein_ved_n4.py;088;Raggio VED 3d
it;graficas_einstein_ved_n4.py;089;Distanza radiale (unità di a₀)
it;graficas_einstein_ved_n4.py;090;Densità (normalizzata)
it;graficas_einstein_ved_n4.py;091;Interpretazione: Probabilità MQ vs Geometria VED
it;graficas_einstein_ved_n4.py;092;bold
it;graficas_einstein_ved_n4.py;093;svg
it;graficas_einstein_ved_n4.py;094;tight
it;proton_comparativa_destacado.py;001;#377eb8
it;proton_comparativa_destacado.py;002;#4daf4a
it;proton_comparativa_destacado.py;003;#e41a1c
it;proton_comparativa_destacado.py;004;#f0f0f0
it;proton_comparativa_destacado.py;005;Calcola intervallo ±3σ per visualizzazione
it;proton_comparativa_destacado.py;006;"
    Grafico doppio con posizione corretta della legenda
    "
it;proton_comparativa_destacado.py;007;EINSTEIN-VED: Geometria deterministica dello spazio-tempo. 
it;proton_comparativa_destacado.py;008;Raggi esatti senza probabilità fondamentale. 
it;proton_comparativa_destacado.py;009;Materia = spazio-tempo confinato.
it;proton_comparativa_destacado.py;010;round,pad=0.3
it;proton_comparativa_destacado.py;011;#ffebee
it;proton_comparativa_destacado.py;012;{mc_min:.3f}
it;proton_comparativa_destacado.py;013;{mc_mean:.3f}
it;proton_comparativa_destacado.py;014;{mc_max:.3f}
it;proton_comparativa_destacado.py;015;LHC
it;proton_comparativa_destacado.py;016;{lhc_min:.3f}
it;proton_comparativa_destacado.py;017;{lhc_mean:.5f}
it;proton_comparativa_destacado.py;018;{lhc_max:.3f}
it;proton_comparativa_destacado.py;019;VED
it;proton_comparativa_destacado.py;020;{ved_min:.3f}
it;proton_comparativa_destacado.py;021;{ved_mean:.3f}
it;proton_comparativa_destacado.py;022;{ved_max:.3f}
it;proton_comparativa_destacado.py;023;Minimo
it;proton_comparativa_destacado.py;024;Medio
it;proton_comparativa_destacado.py;025;Massimo
it;proton_comparativa_destacado.py;026;Intervalli (±3σ) in fm
it;proton_comparativa_destacado.py;027;round,pad=0.2
it;proton_comparativa_destacado.py;028;white
it;proton_comparativa_destacado.py;029;round,pad=0.3
it;proton_comparativa_destacado.py;030;#ffebee
it;proton_comparativa_destacado.py;031;round,pad=0.3
it;proton_comparativa_destacado.py;032;#e8f4fd
it;proton_comparativa_destacado.py;033;round,pad=0.3
it;proton_comparativa_destacado.py;034;#ffebee
it;proton_comparativa_destacado.py;035;CONFRONTO RAGGI PROTONE: 
it;proton_comparativa_destacado.py;036;MQ={mc_mean:.3f}±{3*MC_sigma:.3f} fm (±{(3*MC_sigma/mc_mean*100):.0f}%) | 
it;proton_comparativa_destacado.py;037;LHC={lhc_mean:.5f}±{3*LHC_sigma:.3f} fm (±{(3*LHC_sigma/lhc_mean*100):.1f}%) | 
it;proton_comparativa_destacado.py;038;VED={ved_mean:.3f}±{3*VED_sigma:.3f} fm (±{(3*VED_sigma/ved_mean*100):.1f}%) | 
it;proton_comparativa_destacado.py;039;Einstein-VED: valori deterministici dalla geometria spazio-temporale.
it;proton_comparativa_destacado.py;040;__main__
it;proton_comparativa_destacado.py;041;🔄 CREAZIONE GRAFICO DOPPIA SCALA CORRETTA...
it;proton_comparativa_destacado.py;042;✨ Grafico doppia scala CORRETTO creato con:
it;proton_comparativa_destacado.py;043;   • Legenda spostata in basso: bbox_to_anchor=(0.02, 0.75)
it;proton_comparativa_destacado.py;044;   • Nessuna sovrapposizione con riquadro Einstein-VED
it;proton_comparativa_destacado.py;045;   • Mantiene tutti i miglioramenti precedenti
it;proton_comparativa_destacado.py;046;   • Testo ben distribuito e leggibile
it;proton_comparativa_destacado.py;047;font.size
it;proton_comparativa_destacado.py;048;axes.titlesize
it;proton_comparativa_destacado.py;049;axes.labelsize
it;proton_comparativa_destacado.py;050;xtick.labelsize
it;proton_comparativa_destacado.py;051;ytick.labelsize
it;proton_comparativa_destacado.py;052;legend.fontsize
it;proton_comparativa_destacado.py;053;figure.titlesize
it;proton_comparativa_destacado.py;054;white
it;proton_comparativa_destacado.py;055;white
it;proton_comparativa_destacado.py;056;MQ: Modello probabilistico
it;proton_comparativa_destacado.py;057;LHC: Dati sperimentali
it;proton_comparativa_destacado.py;058;Einstein-VED: Modello geometrico
it;proton_comparativa_destacado.py;059;black
it;proton_comparativa_destacado.py;060;Meccanica\nQuantistica
it;proton_comparativa_destacado.py;061;LHC\nSperimentale
it;proton_comparativa_destacado.py;062;Einstein-VED
it;proton_comparativa_destacado.py;063;Raggio del Protone (fm)
it;proton_comparativa_destacado.py;064;bold
it;proton_comparativa_destacado.py;065;PREDIZIONE EINSTEIN-VED vs DATI SPERIMENTALI\n(Regione di interesse: 0.72-0.84 fm)
it;proton_comparativa_destacado.py;066;bold
it;proton_comparativa_destacado.py;067;top
it;proton_comparativa_destacado.py;068;bold
it;proton_comparativa_destacado.py;069;upper left
it;proton_comparativa_destacado.py;070;MQ: Modello probabilistico
it;proton_comparativa_destacado.py;071;LHC: Dati sperimentali
it;proton_comparativa_destacado.py;072;Einstein-VED: Modello geometrico
it;proton_comparativa_destacado.py;073;black
it;proton_comparativa_destacado.py;074;Meccanica\nQuantistica
it;proton_comparativa_destacado.py;075;LHC\nSperimentale
it;proton_comparativa_destacado.py;076;Einstein-VED
it;proton_comparativa_destacado.py;077;Raggio del Protone (fm)
it;proton_comparativa_destacado.py;078;bold
it;proton_comparativa_destacado.py;079;CONFRONTO COMPLETO: Incertezza MQ vs Precisione VED\n(Scala completa: 0.1-1.9 fm)
it;proton_comparativa_destacado.py;080;bold
it;proton_comparativa_destacado.py;081;upper right
it;proton_comparativa_destacado.py;082;center
it;proton_comparativa_destacado.py;083;center
it;proton_comparativa_destacado.py;084;center
it;proton_comparativa_destacado.py;085;#dddddd
it;proton_comparativa_destacado.py;086;bold
it;proton_comparativa_destacado.py;087;#eeeeee
it;proton_comparativa_destacado.py;088;bold
it;proton_comparativa_destacado.py;089;bold
it;proton_comparativa_destacado.py;090;center
it;proton_comparativa_destacado.py;091;PREDIZIONE ESATTA\nGEOMETRIA DETERMINISTICA
it;proton_comparativa_destacado.py;092;center
it;proton_comparativa_destacado.py;093;bold
it;proton_comparativa_destacado.py;094;ALTA INCERTEZZA MQ\n(±0.9 fm = ±90%)
it;proton_comparativa_destacado.py;095;center
it;proton_comparativa_destacado.py;096;bold
it;proton_comparativa_destacado.py;097;PRECISIONE VED\n(±0.045 fm = ±5.8%)
